Entry	Entry Name	Protein names	Organism	Length
P34056	AP2A_MOUSE	Transcription factor AP-2-alpha (AP2-alpha) (AP-2 transcription factor) (Activating enhancer-binding protein 2-alpha) (Activator protein 2) (AP-2)	Mus musculus (Mouse)	437
P34884	MIF_MOUSE	Macrophage migration inhibitory factor (MIF) (EC 5.3.2.1) (Delayed early response protein 6) (DER6) (Glycosylation-inhibiting factor) (GIF) (L-dopachrome isomerase) (L-dopachrome tautomerase) (EC 5.3.3.12) (Phenylpyruvate tautomerase)	Mus musculus (Mouse)	115
P34902	IL2RG_MOUSE	Cytokine receptor common subunit gamma (Interleukin-2 receptor subunit gamma) (IL-2 receptor subunit gamma) (IL-2R subunit gamma) (IL-2RG) (gammaC) (p64) (CD antigen CD132)	Mus musculus (Mouse)	369
P34960	MMP12_MOUSE	Macrophage metalloelastase (MME) (EC 3.4.24.65) (Matrix metalloproteinase-12) (MMP-12)	Mus musculus (Mouse)	473
P35282	RAB21_MOUSE	Ras-related protein Rab-21 (EC 3.6.5.2) (Rab-12)	Mus musculus (Mouse)	222
P35285	RB22A_MOUSE	Ras-related protein Rab-22A (Rab-22) (EC 3.6.5.2) (Rab-14)	Mus musculus (Mouse)	194
P35288	RAB23_MOUSE	Ras-related protein Rab-23 (EC 3.6.5.2) (Protein open brain) (Rab-15)	Mus musculus (Mouse)	237
P35347	CRFR1_MOUSE	Corticotropin-releasing factor receptor 1 (CRF-R-1) (CRF-R1) (CRFR-1) (Corticotropin-releasing hormone receptor 1) (CRH-R-1) (CRH-R1)	Mus musculus (Mouse)	415
P35377	OPRX_MOUSE	Nociceptin receptor (K3 opiate receptor) (Kappa-type 3 opioid receptor) (KOR-3) (ORGC) (Orphanin FQ receptor)	Mus musculus (Mouse)	367
P35419	PERT_MOUSE	Thyroid peroxidase (TPO) (EC 1.11.1.8)	Mus musculus (Mouse)	914
P35550	FBRL_MOUSE	rRNA 2'-O-methyltransferase fibrillarin (EC 2.1.1.-) (Histone-glutamine methyltransferase) (Nucleolar protein 1) (U6 snRNA 2'-O-methyltransferase fibrillarin)	Mus musculus (Mouse)	327
P35585	AP1M1_MOUSE	AP-1 complex subunit mu-1 (AP-mu chain family member mu1A) (Adaptor protein complex AP-1 subunit mu-1) (Adaptor-related protein complex 1 subunit mu-1) (Clathrin assembly protein complex 1 mu-1 medium chain 1) (Clathrin coat assembly protein AP47) (Clathrin coat-associated protein AP47) (Golgi adaptor HA1/AP1 adaptin mu-1 subunit) (Mu-adaptin 1) (Mu1A-adaptin)	Mus musculus (Mouse)	423
P35700	PRDX1_MOUSE	Peroxiredoxin-1 (EC 1.11.1.24) (Macrophage 23 kDa stress protein) (Osteoblast-specific factor 3) (OSF-3) (Thioredoxin peroxidase 2) (Thioredoxin-dependent peroxide reductase 2) (Thioredoxin-dependent peroxiredoxin 1)	Mus musculus (Mouse)	199
P35737	DMB_MOUSE	Class II histocompatibility antigen, M beta 1 chain (H2-M beta 1 chain)	Mus musculus (Mouse)	261
P35803	GPM6B_MOUSE	Neuronal membrane glycoprotein M6-b (M6b)	Mus musculus (Mouse)	328
P35980	RL18_MOUSE	Large ribosomal subunit protein eL18 (60S ribosomal protein L18)	Mus musculus (Mouse)	188
P36423	THAS_MOUSE	Thromboxane-A synthase (TS) (TXA synthase) (TXS) (EC 5.3.99.5) (Cytochrome P450 5A1) (Hydroperoxy icosatetraenoate dehydratase) (EC 4.2.1.152)	Mus musculus (Mouse)	533
P36895	BMR1A_MOUSE	Bone morphogenetic protein receptor type-1A (BMP type-1A receptor) (BMPR-1A) (EC 2.7.11.30) (Activin receptor-like kinase 3) (ALK-3) (BMP-2/BMP-4 receptor) (Serine/threonine-protein kinase receptor R5) (SKR5) (CD antigen CD292)	Mus musculus (Mouse)	532
P37913	DNLI1_MOUSE	DNA ligase 1 (EC 6.5.1.1) (DNA ligase I) (Polydeoxyribonucleotide synthase [ATP] 1)	Mus musculus (Mouse)	916
P38060	HMGCL_MOUSE	Hydroxymethylglutaryl-CoA lyase, mitochondrial (HL) (HMG-CoA lyase) (EC 4.1.3.4) (3-hydroxy-3-methylglutarate-CoA lyase)	Mus musculus (Mouse)	325
P38649	BGAT_MOUSE	Histo-blood group ABO system transferase (Cis-AB transferase) (Fucosylglycoprotein 3-alpha-galactosyltransferase) (Fucosylglycoprotein alpha-N-acetylgalactosaminyltransferase) (Glycoprotein-fucosylgalactoside alpha-N-acetylgalactosaminyltransferase) (EC 2.4.1.40) (Glycoprotein-fucosylgalactoside alpha-galactosyltransferase) (EC 2.4.1.37) (Histo-blood group A transferase) (A transferase) (Histo-blood group B transferase) (B transferase) (NAGAT)	Mus musculus (Mouse)	332
P39087	GRIK2_MOUSE	Glutamate receptor ionotropic, kainate 2 (GluK2) (Glutamate receptor 6) (GluR-6) (GluR6) (Glutamate receptor beta-2) (GluR beta-2)	Mus musculus (Mouse)	908
P40630	TFAM_MOUSE	Transcription factor A, mitochondrial (mtTFA) (Testis-specific high mobility group protein) (TS-HMG)	Mus musculus (Mouse)	243
P40749	SYT4_MOUSE	Synaptotagmin-4 (Synaptotagmin IV) (SytIV)	Mus musculus (Mouse)	425
P41047	TNFL6_MOUSE	Tumor necrosis factor ligand superfamily member 6 (CD95 ligand) (CD95-L) (Fas antigen ligand) (Fas ligand) (FasL) (CD antigen CD178) [Cleaved into: Tumor necrosis factor ligand superfamily member 6, membrane form; Tumor necrosis factor ligand superfamily member 6, soluble form (Receptor-binding FasL ectodomain) (Soluble Fas ligand) (sFasL); ADAM10-processed FasL form (APL); FasL intracellular domain (FasL ICD) (SPPL2A-processed FasL form) (SPA)]	Mus musculus (Mouse)	279
P41241	CSK_MOUSE	Tyrosine-protein kinase CSK (EC 2.7.10.2) (C-Src kinase) (Protein-tyrosine kinase MPK-2) (p50CSK)	Mus musculus (Mouse)	450
P41251	NRAM1_MOUSE	Natural resistance-associated macrophage protein 1 (NRAMP 1) (Solute carrier family 11 member 1)	Mus musculus (Mouse)	548
P41317	MBL2_MOUSE	Mannose-binding protein C (MBP-C) (Mannan-binding protein) (RA-reactive factor P28A subunit) (RARF/P28A)	Mus musculus (Mouse)	244
P41969	ELK1_MOUSE	ETS domain-containing protein Elk-1	Mus musculus (Mouse)	429
P41971	ELK3_MOUSE	ETS domain-containing protein Elk-3 (ETS-related protein ERP) (ETS-related protein NET)	Mus musculus (Mouse)	409
P42082	CD86_MOUSE	T-lymphocyte activation antigen CD86 (Activation B7-2 antigen) (Early T-cell costimulatory molecule 1) (ETC-1) (CD antigen CD86)	Mus musculus (Mouse)	309
P42125	ECI1_MOUSE	Enoyl-CoA delta isomerase 1, mitochondrial (EC 5.3.3.8) (3,2-trans-enoyl-CoA isomerase) (Delta(3),Delta(2)-enoyl-CoA isomerase) (D3,D2-enoyl-CoA isomerase) (Dodecenoyl-CoA isomerase)	Mus musculus (Mouse)	289
P42227	STAT3_MOUSE	Signal transducer and activator of transcription 3 (Acute-phase response factor)	Mus musculus (Mouse)	770
P42580	NKX12_MOUSE	NK1 transcription factor-related protein 2 (Homeobox protein SAX-1) (NKX-1.1)	Mus musculus (Mouse)	305
P42586	NKX22_MOUSE	Homeobox protein Nkx-2.2 (Homeobox protein NK-2 homolog B)	Mus musculus (Mouse)	273
P42866	OPRM_MOUSE	Mu-type opioid receptor (M-OR-1) (MOR-1)	Mus musculus (Mouse)	398
P43006	EAA2_MOUSE	Excitatory amino acid transporter 2 (GLT-1) (Sodium-dependent glutamate/aspartate transporter 2) (Solute carrier family 1 member 2)	Mus musculus (Mouse)	572
P43120	HHEX_MOUSE	Hematopoietically-expressed homeobox protein Hhex (Homeobox protein HEX) (mHex) (Homeobox protein PRH) (Proline-rich homeodomain protein)	Mus musculus (Mouse)	271
P43137	LIT1_MOUSE	Lithostathine-1 (Islet of Langerhans regenerating protein 1) (REG 1) (Pancreatic stone protein 1) (PSP) (Pancreatic thread protein 1) (PTP) (Regenerating protein 1)	Mus musculus (Mouse)	165
P43142	ACKR5_MOUSE	Atypical chemokine receptor 5 (G-protein coupled receptor 182) (G10D) (NOW)	Mus musculus (Mouse)	398
P43252	PI2R_MOUSE	Prostacyclin receptor (Prostaglandin I2 receptor) (PGI receptor) (PGI2 receptor) (Prostanoid IP receptor)	Mus musculus (Mouse)	415
P43267	SOX15_MOUSE	Transcription factor SOX-15 (SRY-box transcription factor 15)	Mus musculus (Mouse)	231
P43687	HMX2_MOUSE	Homeobox protein HMX2 (Homeobox protein Nkx-5.2)	Mus musculus (Mouse)	273
P45377	ALD2_MOUSE	Aldose reductase-related protein 2 (AR) (EC 1.1.1.21) (Aldehyde reductase) (Fibroblast growth factor-regulated protein) (Protein FR-1)	Mus musculus (Mouse)	316
P45952	ACADM_MOUSE	Medium-chain specific acyl-CoA dehydrogenase, mitochondrial (MCAD) (EC 1.3.8.7)	Mus musculus (Mouse)	421
P46425	GSTP2_MOUSE	Glutathione S-transferase P 2 (Gst P2) (EC 2.5.1.18) (GST YF-YF) (GST class-pi) (GST-piA)	Mus musculus (Mouse)	210
P46638	RB11B_MOUSE	Ras-related protein Rab-11B (EC 3.6.5.2)	Mus musculus (Mouse)	218
P46938	YAP1_MOUSE	Transcriptional coactivator YAP1 (Yes-associated protein 1) (Protein yorkie homolog) (Yes-associated protein YAP65 homolog)	Mus musculus (Mouse)	488
P47708	RP3A_MOUSE	Rabphilin-3A (Exophilin-1)	Mus musculus (Mouse)	681
P47713	PA24A_MOUSE	Cytosolic phospholipase A2 (cPLA2) (Phospholipase A2 group IVA) [Includes: Phospholipase A2 (EC 3.1.1.4) (Phosphatidylcholine 2-acylhydrolase); Lysophospholipase (EC 3.1.1.5)]	Mus musculus (Mouse)	748
P47739	AL3A1_MOUSE	Aldehyde dehydrogenase, dimeric NADP-preferring (EC 1.2.1.5) (Aldehyde dehydrogenase 4) (Aldehyde dehydrogenase family 3 member A1) (Dioxin-inducible aldehyde dehydrogenase 3)	Mus musculus (Mouse)	453
P47746	CNR1_MOUSE	Cannabinoid receptor 1 (CB-R) (CB1) (Brain-type cannabinoid receptor)	Mus musculus (Mouse)	473
P47750	TSHR_MOUSE	Thyrotropin receptor (Thyroid-stimulating hormone receptor) (TSH-R)	Mus musculus (Mouse)	764
P47934	CACP_MOUSE	Carnitine O-acetyltransferase (Carnitine acetylase) (EC 2.3.1.137) (EC 2.3.1.7) (Carnitine acetyltransferase) (CAT) (CrAT)	Mus musculus (Mouse)	626
P47936	CNR2_MOUSE	Cannabinoid receptor 2 (CB-2) (CB2) (mCB2)	Mus musculus (Mouse)	347
P47937	NK3R_MOUSE	Neuromedin-K receptor (NKR) (NK-3 receptor) (NK-3R) (Neurokinin B receptor) (Tachykinin receptor 3)	Mus musculus (Mouse)	452
P48168	GLRB_MOUSE	Glycine receptor subunit beta (Glycine receptor 58 kDa subunit)	Mus musculus (Mouse)	496
P48298	CCL11_MOUSE	Eotaxin (C-C motif chemokine 11) (Eosinophil chemotactic protein) (Small-inducible cytokine A11)	Mus musculus (Mouse)	97
P48381	RFX3_MOUSE	Transcription factor RFX3 (Regulatory factor X 3)	Mus musculus (Mouse)	749
