Entry	Entry Name	Protein names	Organism	Length
A0A8D1DX07	A0A8D1DX07_PIG	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Sus scrofa (Pig)	1885
A0A8D1GW86	A0A8D1GW86_PIG	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Sus scrofa (Pig)	1864
A0A8D1KTD8	A0A8D1KTD8_PIG	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Sus scrofa (Pig)	1731
A0A8D1KTF6	A0A8D1KTF6_PIG	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Sus scrofa (Pig)	1772
A0A8D1N8M5	A0A8D1N8M5_PIG	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Sus scrofa (Pig)	721
A0A8D1VFP6	A0A8D1VFP6_PIG	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Sus scrofa (Pig)	1837
A0A8D1X6A3	A0A8D1X6A3_PIG	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Sus scrofa (Pig)	1771
A0A8D2QC84	A0A8D2QC84_ZONAL	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Zonotrichia albicollis (White-throated sparrow) (Fringilla albicollis)	1743
A0A8N5EXV6	A0A8N5EXV6_GEOFO	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Geospiza fortis (Medium ground-finch)	1793
A0A8U0T4L7	A0A8U0T4L7_MUSPF	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Mustela putorius furo (European domestic ferret) (Mustela furo)	1878
A0A8U0T8M8	A0A8U0T8M8_MUSPF	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Mustela putorius furo (European domestic ferret) (Mustela furo)	1877
A0A9W3F8I3	A0A9W3F8I3_CAMBA	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Camelus bactrianus (Bactrian camel)	755
A0A9W3H2D1	A0A9W3H2D1_CAMBA	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Camelus bactrianus (Bactrian camel)	1859
A0A9W3H711	A0A9W3H711_CAMBA	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Camelus bactrianus (Bactrian camel)	755
A0AAX6RIR8	A0AAX6RIR8_HETGA	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Heterocephalus glaber (Naked mole rat)	1750
A0AAX6RKH7	A0AAX6RKH7_HETGA	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Heterocephalus glaber (Naked mole rat)	1773
F6PQP0	F6PQP0_MACMU	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Macaca mulatta (Rhesus macaque)	802
G3HM05	G3HM05_CRIGR	Breast cancer type 1 susceptibility protein homolog (EC 2.3.2.27)	Cricetulus griseus (Chinese hamster) (Cricetulus barabensis griseus)	1790
A0A6I8PS34	A0A6I8PS34_XENTR	RING-type E3 ubiquitin transferase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRCA1)	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	1655
