Entry	Entry Name	Protein names	Organism	Length
P41921	GSHR_YEAST	Glutathione reductase (GR) (GRase) (EC 1.8.1.7)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	483
P41948	MEP2_YEAST	Ammonium transporter MEP2	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	499
P42951	LSB6_YEAST	Phosphatidylinositol 4-kinase LSB6 (PI4-kinase) (PtdIns-4-kinase) (EC 2.7.1.67) (LAS seventeen-binding protein 6) (LAS17-binding protein 6)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	607
P43122	QRI7_YEAST	tRNA N6-adenosine threonylcarbamoyltransferase, mitochondrial (EC 2.3.1.234) (N6-L-threonylcarbamoyladenine synthase) (t(6)A synthase) (t(6)A37 threonylcarbamoyladenosine biosynthesis protein QRI7) (tRNA threonylcarbamoyladenosine biosynthesis protein QRI7)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	407
P43497	CWP2_YEAST	Cell wall protein CWP2 (Low pH resistance protein 1)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	92
P43558	OTU1_YEAST	Ubiquitin thioesterase OTU1 (EC 3.4.19.12) (OTU domain-containing protein 1)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	301
P43564	MIL1_YEAST	Probable lipase MIL1 (EC 3.1.1.-) (Medium adaptin-interacting ligand 1)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1073
P43567	AGX1_YEAST	Alanine--glyoxylate aminotransferase 1 (EC 2.6.1.44)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	385
P43585	VTC2_YEAST	Vacuolar transporter chaperone complex subunit 2 (Phosphate metabolism protein 1) (SPX-dependent polyphosphate polymerase VTC subunit 2) (Vacuolar membrane polyphosphate polymerase accessory subunit 2) (PolyP polymerase)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	828
P43586	LOC1_YEAST	60S ribosomal subunit assembly/export protein LOC1 (Localization of ASH1 mRNA protein 1)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	204
P43610	IRC5_YEAST	Uncharacterized ATP-dependent helicase IRC5 (EC 3.6.4.-) (Increased recombination centers protein 5)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	853
P43636	ALG2_YEAST	Alpha-1,3/1,6-mannosyltransferase ALG2 (EC 2.4.1.132) (EC 2.4.1.257) (Asparagine-linked glycosylation protein 2) (GDP-Man:Man(1)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase) (GDP-Man:Man(1)GlcNAc(2)-PP-dolichol mannosyltransferase) (GDP-Man:Man(2)GlcNAc(2)-PP-Dol alpha-1,6-mannosyltransferase)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	503
P43639	CSK2B_YEAST	Casein kinase II subunit beta (CK II beta)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	278
P45976	FIP1_YEAST	Pre-mRNA polyadenylation factor FIP1	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	327
P46959	TRM61_YEAST	tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRM61 (EC 2.1.1.220) (General control non-derepressible protein 14) (Protein GCD14) (tRNA(m1A58)-methyltransferase subunit TRM61) (tRNA(m1A58)MTase subunit TRM61)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	383
P46984	GON7_YEAST	EKC/KEOPS complex subunit GON7 (Low-dye-binding protein 6) (Polarized growth chromatin-associated controller 2)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	123
P46990	RL17B_YEAST	Large ribosomal subunit protein uL22B (60S ribosomal protein L17-B) (L20) (YL17)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	184
P46995	SET2_YEAST	Histone-lysine N-methyltransferase, H3 lysine-36 specific (EC 2.1.1.359) (Lysine N-methyltransferase 3) (SET domain-containing protein 2)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	733
P47013	DS1P1_YEAST	Dihydrosphingosine 1-phosphate phosphatase LCB3 (EC 3.1.3.-) (Long-chain base protein 3) (Sphingolipid resistance protein 2)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	409
P47016	NIT2_YEAST	Deaminated glutathione amidase (dGSH amidase) (EC 3.5.1.128) (Nitrilase homolog 1)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	307
P47026	GWT1_YEAST	GPI-anchored wall transfer protein 1 (EC 2.3.-.-)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	490
P47032	PRY1_YEAST	Protein PRY1 (Pathogenesis-related protein 1)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	299
P47037	SMC3_YEAST	Structural maintenance of chromosomes protein 3 (DA-box protein SMC3)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1230
P47043	ZAP1_YEAST	Zinc-responsive transcriptional regulator ZAP1	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	880
P47047	MTR4_YEAST	ATP-dependent RNA helicase DOB1 (EC 3.6.4.13) (mRNA transport regulator MTR4)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1073
P47074	MAD3_YEAST	Spindle assembly checkpoint component MAD3 (Mitotic MAD3 protein)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	515
P47076	RPC9_YEAST	DNA-directed RNA polymerase III subunit RPC9 (RNA polymerase III subunit C9) (RNA polymerase III subunit C17)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	161
P47100	YJ12B_YEAST	Transposon Ty1-JR2 Gag-Pol polyprotein (Gag-Pol-p199) (TY1A-TY1B) (Transposon Ty1 TYA-TYB polyprotein) (p190) [Cleaved into: Capsid protein (CA) (Gag-p45) (p54); Ty1 protease (PR) (EC 3.4.23.-) (Pol-p20) (p23); Integrase (IN) (Pol-p71) (p84) (p90); Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (Pol-p63) (p60)]	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1755
P47102	GEA1_YEAST	ARF guanine-nucleotide exchange factor 1	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1408
P47104	RAV1_YEAST	Regulator of V-ATPase in vacuolar membrane protein 1 (Suppression of the onset of impotence protein 3)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1357
P47113	BFA1_YEAST	Mitotic check point protein BFA1 (Cell cycle arrest protein BFA1)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	574
P47114	KCH1_YEAST	Low affinity K(+) transporter 1	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	497
P47130	CSN12_YEAST	Cop9 signalosome complex subunit 12	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	423
P47142	VPS25_YEAST	Vacuolar protein-sorting-associated protein 25 (ESCRT-II complex subunit VPS25)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	202
P47160	ENT3_YEAST	Epsin-3	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	408
P47169	MET5_YEAST	Sulfite reductase [NADPH] subunit beta (EC 1.8.1.2) (Extracellular mutant protein 17)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1442
P47912	LCF4_YEAST	Long-chain-fatty-acid--CoA ligase 4 (EC 6.2.1.3) (Fatty acid activator 4) (Fatty acyl-CoA synthetase) (FACS) (Long-chain acyl-CoA synthetase 4)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	694
P48231	TCB2_YEAST	Tricalbin-2	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1178
P48237	CCM1_YEAST	Mitochondrial 15S rRNA processing factor CCM1 (COB and COX1 mRNA maturation protein 1) (Degradation of mitochondrial rRNA protein 1) (Required for respiratory growth protein 2)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	864
P48240	MTR3_YEAST	Exosome complex component MTR3 (mRNA transport regulator 3)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	250
P48415	SEC16_YEAST	COPII coat assembly protein SEC16 (Protein transport protein SEC16)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	2195
P48439	OST3_YEAST	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 3 (Oligosaccharyl transferase 34 kDa subunit) (Oligosaccharyl transferase subunit OST3) (Oligosaccharyl transferase subunit gamma)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	350
P48445	BPL1_YEAST	Biotin--protein ligase (EC 6.3.4.-) (Biotin apo-protein ligase) [Includes: Biotin--[methylmalonyl-CoA-carboxytransferase] ligase (EC 6.3.4.9); Biotin--[propionyl-CoA-carboxylase [ATP-hydrolyzing]] ligase (EC 6.3.4.10) (Holocarboxylase synthetase) (HCS); Biotin--[methylcrotonoyl-CoA-carboxylase] ligase (EC 6.3.4.11); Biotin--[acetyl-CoA-carboxylase] ligase (EC 6.3.4.15)]	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	690
P48510	DSK2_YEAST	Ubiquitin domain-containing protein DSK2	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	373
P48561	TRF5_YEAST	Poly(A) RNA polymerase protein 1 (EC 2.7.7.19) (Topoisomerase 1-related protein TRF5)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	642
P49018	GPI8_YEAST	GPI-anchor transamidase (GPI transamidase) (EC 3.-.-.-)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	411
P49367	LYS4_YEAST	Homoaconitase, mitochondrial (EC 4.2.1.36) (Homoaconitate hydratase)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	693
P49435	APT1_YEAST	Adenine phosphoribosyltransferase 1 (APRT 1) (EC 2.4.2.7)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	187
P49686	NUP42_YEAST	Nucleoporin NUP42 (Nuclear pore protein NUP42)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	430
P49687	NU145_YEAST	Nucleoporin NUP145 (EC 3.4.21.-) (Nuclear pore protein NUP145) [Cleaved into: Nucleoporin NUP145N (N-NUP145); Nucleoporin NUP145C (C-NUP145)]	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1317
P49957	TRM9_YEAST	tRNA (carboxymethyluridine(34)-5-O)-methyltransferase (EC 2.1.1.229) (tRNA (uracil-5-)-methyltransferase TRM9) (tRNA [Um34] methyltransferase) (tRNA methylase 9)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	279
P49960	SART3_YEAST	U4/U6 snRNA-associated-splicing factor PRP24 (U4/U6 snRNP protein)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	444
P50078	TOS2_YEAST	Protein TOS2 (Target of SBF 2)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	622
P50085	PHB2_YEAST	Prohibitin-2	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	310
P50091	PEX21_YEAST	Peroxisomal protein PEX21 (Peroxin-21)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	288
P50105	TAF4_YEAST	Transcription initiation factor TFIID subunit 4 (MPT-1) (TAF suppressor gene 2 protein) (TAFII-48) (TBP-associated factor 4) (TBP-associated factor 48 kDa)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	388
P52491	UBC12_YEAST	NEDD8-conjugating enzyme UBC12 (EC 2.3.2.34) (RUB1-conjugating enzyme) (Ubiquitin carrier protein 12)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	188
P52960	PIP2_YEAST	Peroxisome proliferation transcriptional regulator (Oleate-activated transcription factor 2)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	996
P53093	YIP4_YEAST	Protein YIP4 (YPT-interacting protein 4)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	235
P53109	AIM14_YEAST	Probable metalloreductase AIM14 (EC 1.16.1.-) (Altered inheritance of mitochondria protein 14)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	570
P53114	MED5_YEAST	Mediator of RNA polymerase II transcription subunit 5 (Mediator complex subunit 5) (Negative regulator of URS2 protein 1)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1132
P53115	INO80_YEAST	Chromatin-remodeling ATPase INO80 (EC 3.6.4.-) (Inositol-requiring protein 80)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1489
P53140	RMD9_YEAST	RNA-binding protein RMD9, mitochondrial (Dodecamer binding protein) (DBP) (Required for meiotic nuclear division protein 9)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	646
P53146	USE1_YEAST	Protein transport protein USE1 (SNARE-like tail-anchored protein 1) (Unconventional SNARE in the endoplasmic reticulum protein 1)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	245
P53150	XRCC4_YEAST	Non-homologous end-joining factor LIF1 (Ligase-interacting factor 1)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	421
P53152	MMS2_YEAST	Ubiquitin-conjugating enzyme variant MMS2 (UEV MMS2)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	137
P53159	MPS2_YEAST	Monopolar spindle protein 2	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	387
P53192	GET1_YEAST	Golgi to ER traffic protein 1 (Guided entry of tail-anchored proteins 1) (Mitochondrial distribution and morphology protein 39)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	235
P53226	BUD9_YEAST	Bud site selection protein 9	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	547
P53254	UTP22_YEAST	U3 small nucleolar RNA-associated protein 22 (U3 snoRNA-associated protein 22) (U three protein 22)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1237
P53290	RAGCD_YEAST	GTP-binding protein GTR2 (EC 3.6.5.-)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	341
P53301	CRH1_YEAST	Congo red hypersensitive protein 1 [Includes: Chitinase CRH1 (EC 3.2.1.14); Chitin transglycosylase CRH1 (EC 2.4.-.-)]	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	507
P53303	ZPR1_YEAST	Zinc finger chaperone ZPR1	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	486
P53311	MPC3_YEAST	Mitochondrial pyruvate carrier 3 (MPC3) (Protein FMP43)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	146
P53314	CPD1_YEAST	2',3'-cyclic-nucleotide 3'-phosphodiesterase (CPDase) (EC 3.1.4.37)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	239
P53330	RT102_YEAST	Regulator of Ty1 transposition protein 102	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	157
P53333	CWC22_YEAST	Pre-mRNA-splicing factor CWC22 (Complexed with CEF1 protein 22)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	577
P53335	PXR1_YEAST	Protein PXR1 (G-patch nucleolar protein) (PinX1-related protein 1)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	271
P53397	OGG1_YEAST	N-glycosylase/DNA lyase [Includes: 8-oxoguanine DNA glycosylase (EC 3.2.2.-); DNA-(apurinic or apyrimidinic site) lyase (AP lyase) (EC 4.2.99.18)]	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	376
P53550	DCP2_YEAST	m7GpppN-mRNA hydrolase (EC 3.6.1.62) (Protein PSU1) (mRNA-decapping enzyme subunit 2)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	970
P53615	CAN_YEAST	Carbonic anhydrase (EC 4.2.1.1) (Carbonate dehydratase) (Non-classical export protein 3)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	221
P53616	SUN4_YEAST	Probable secreted beta-glucosidase SUN4 (EC 3.2.1.-) (Septation protein SUN4) (Soluble cell wall protein 3)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	420
P53617	NRD1_YEAST	Protein NRD1	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	575
P53622	COPA_YEAST	Coatomer subunit alpha (Alpha-coat protein) (Alpha-COP) (Retrieval from endoplasmic reticulum protein 1) (Secretory protein 22) (Suppressor of osmo-sensitivity 1)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1201
P53633	PRA1_YEAST	Prenylated Rab acceptor 1	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	176
P53741	BRE5_YEAST	UBP3-associated protein BRE5 (Brefeldin-A sensitivity protein 5)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	515
P53769	CWC24_YEAST	Pre-mRNA-splicing factor CWC24 (Complexed with CEF1 protein 24)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	259
P53838	BOR1_YEAST	Boron transporter 1	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	576
P53839	GOR1_YEAST	Glyoxylate reductase 1 (EC 1.1.1.26) (EC 1.1.1.79) (EC 1.1.1.81)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	350
P53847	DSL1_YEAST	Protein transport protein DSL1 (Dependent on SLY1-20 protein 1)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	754
P53865	CNM67_YEAST	Chaotic nuclear migration protein 67	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	581
P53866	SQS1_YEAST	Protein SQS1 (Squelch of splicing suppression protein 1)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	767
P53886	APC1_YEAST	Anaphase-promoting complex subunit 1	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1748
P53897	IGO1_YEAST	mRNA stability protein IGO1 (Initiation of G zero protein 1)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	168
P53905	LSM7_YEAST	LSM complex subunit LSM7	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	115
P53911	EAF7_YEAST	Chromatin modification-related protein EAF7 (ESA1-associated factor 7)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	425
P53914	NAT10_YEAST	RNA cytidine acetyltransferase (EC 2.3.1.-) (18S rRNA cytosine acetyltransferase) (Killer toxin-resistance protein 33) (Ribosomal RNA cytidine acetyltransferase 1)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1056
P53915	NRK1_YEAST	Nicotinamide riboside kinase (NRK) (NmR-K) (EC 2.7.1.22) (Nicotinic acid riboside kinase) (EC 2.7.1.173) (Ribosylnicotinamide kinase) (RNK) (Ribosylnicotinic acid kinase)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	240
P53939	NIS1_YEAST	Protein NIS1 (Jumonji domain-interacting protein 1) (Neck protein interacting with septins protein 1)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	407
P53953	SFB2_YEAST	SED5-binding protein 2 (SEC24-related protein 2)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	876
P53954	ALG11_YEAST	GDP-Man:Man(3)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase (EC 2.4.1.131) (Alpha-1,2-mannosyltransferase ALG11) (Asparagine-linked glycosylation protein 11) (Glycolipid 2-alpha-mannosyltransferase)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	548
P53969	SAM50_YEAST	Sorting assembly machinery 50 kDa subunit (TOB complex 55 kDa subunit)	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	484
