Entry	Entry Name	Protein names	Organism	Length
Q6ZMZ0	RN19B_HUMAN	E3 ubiquitin-protein ligase RNF19B (EC 2.3.2.31) (IBR domain-containing protein 3) (Natural killer lytic-associated molecule) (RING finger protein 19B)	Homo sapiens (Human)	732
Q6ZNB7	ALKMO_HUMAN	Alkylglycerol monooxygenase (EC 1.14.16.5) (Transmembrane protein 195)	Homo sapiens (Human)	445
Q6ZNC8	MBOA1_HUMAN	Membrane-bound glycerophospholipid O-acyltransferase 1 (EC 2.3.1.-) (1-acylglycerophosphocholine O-acyltransferase) (EC 2.3.1.23) (1-acylglycerophosphoethanolamine O-acyltransferase) (EC 2.3.1.n7) (1-acylglycerophosphoserine O-acyltransferase) (EC 2.3.1.n6) (Lysophosphatidylserine acyltransferase) (LPSAT) (Lyso-PS acyltransferase) (Lysophospholipid acyltransferase 1) (LPLAT 1) (Membrane-bound O-acyltransferase domain-containing protein 1) (O-acyltransferase domain-containing protein 1)	Homo sapiens (Human)	495
Q6ZPD8	DG2L6_HUMAN	Diacylglycerol O-acyltransferase 2-like protein 6 (EC 2.3.1.-) (Diacylglycerol O-acyltransferase candidate 3) (hDC3)	Homo sapiens (Human)	337
Q6ZS10	CL17A_HUMAN	C-type lectin domain family 17, member A (Prolectin)	Homo sapiens (Human)	378
Q6ZSM3	MOT12_HUMAN	Monocarboxylate transporter 12 (MCT 12) (Creatine transporter 2) (CRT2) (Solute carrier family 16 member 12)	Homo sapiens (Human)	516
Q6ZWK4	RHEX_HUMAN	Regulator of hemoglobinization and erythroid cell expansion protein (Regulator of human erythroid cell expansion protein)	Homo sapiens (Human)	172
Q75V66	ANO5_HUMAN	Anoctamin-5 (Gnathodiaphyseal dysplasia 1 protein) (Transmembrane protein 16E)	Homo sapiens (Human)	913
Q76EJ3	S35D2_HUMAN	Nucleotide sugar transporter SLC35D2 (Homolog of Fringe connection protein 1) (HFRC1) (SQV7-like protein) (SQV7L) (Solute carrier family 35 member D2) (UDP-galactose transporter-related protein 8) (UGTrel8)	Homo sapiens (Human)	337
Q7Z3Q1	S46A3_HUMAN	Lysosomal proton-coupled steroid conjugate and bile acid symporter SLC46A3 (Solute carrier family 46 member 3)	Homo sapiens (Human)	461
Q7Z3S7	CA2D4_HUMAN	Voltage-dependent calcium channel subunit alpha-2/delta-4 (Voltage-gated calcium channel subunit alpha-2/delta-4) [Cleaved into: Voltage-dependent calcium channel subunit alpha-2-4; Voltage-dependent calcium channel subunit delta-4]	Homo sapiens (Human)	1137
Q7Z403	TMC6_HUMAN	Transmembrane channel-like protein 6 (Epidermodysplasia verruciformis protein 1) (Protein LAK-4)	Homo sapiens (Human)	805
Q7Z410	TMPS9_HUMAN	Transmembrane protease serine 9 (EC 3.4.21.-) (Polyserase-I) (Polyserine protease 1) (Polyserase-1) [Cleaved into: Serase-1; Serase-2; Serase-3]	Homo sapiens (Human)	1059
Q7Z418	KCNKI_HUMAN	Potassium channel subfamily K member 18 (TWIK-related individual potassium channel) (TWIK-related spinal cord potassium channel)	Homo sapiens (Human)	384
Q7Z419	R144B_HUMAN	E3 ubiquitin-protein ligase RNF144B (EC 2.3.2.31) (IBR domain-containing protein 2) (RING finger protein 144B) (p53-inducible RING finger protein)	Homo sapiens (Human)	303
Q7Z6M3	MILR1_HUMAN	Allergin-1 (Allergy inhibitory receptor 1) (Mast cell antigen 32) (MCA-32) (Mast cell immunoglobulin-like receptor 1)	Homo sapiens (Human)	343
Q7Z7M0	MEGF8_HUMAN	Multiple epidermal growth factor-like domains protein 8 (Multiple EGF-like domains protein 8) (Epidermal growth factor-like protein 4) (EGF-like protein 4)	Homo sapiens (Human)	2845
Q86SJ2	AMGO2_HUMAN	Amphoterin-induced protein 2 (AMIGO-2) (Alivin-1) (Differentially expressed in gastric adenocarcinomas) (DEGA)	Homo sapiens (Human)	522
Q86SK9	SCD5_HUMAN	Stearoyl-CoA desaturase 5 (EC 1.14.19.1) (Acyl-CoA-desaturase 4) (HSCD5) (Stearoyl-CoA 9-desaturase) (Stearoyl-CoA desaturase 2)	Homo sapiens (Human)	330
Q86SR1	GLT10_HUMAN	Polypeptide N-acetylgalactosaminyltransferase 10 (EC 2.4.1.41) (Polypeptide GalNAc transferase 10) (GalNAc-T10) (pp-GaNTase 10) (Protein-UDP acetylgalactosaminyltransferase 10) (UDP-GalNAc:polypeptide N-acetylgalactosaminyltransferase 10)	Homo sapiens (Human)	603
Q86UE6	LRRT1_HUMAN	Leucine-rich repeat transmembrane neuronal protein 1	Homo sapiens (Human)	522
Q86UL3	GPAT4_HUMAN	Glycerol-3-phosphate acyltransferase 4 (EC 2.3.1.15) (1-acylglycerol-3-phosphate O-acyltransferase 6) (1-AGP acyltransferase 6) (1-AGPAT 6) (Acyl-CoA:glycerol-3-phosphate acyltransferase 4) (Lysophosphatidic acid acyltransferase zeta) (LPAAT-zeta) (Testis spermatogenesis apoptosis-related protein 7) (TSARG7)	Homo sapiens (Human)	456
Q86UP2	KTN1_HUMAN	Kinectin (CG-1 antigen) (Kinesin receptor)	Homo sapiens (Human)	1357
Q86VD7	S2542_HUMAN	Mitochondrial coenzyme A transporter SLC25A42 (Solute carrier family 25 member 42)	Homo sapiens (Human)	318
Q86VI4	LAP4B_HUMAN	Lysosomal-associated transmembrane protein 4B (Lysosome-associated transmembrane protein 4-beta)	Homo sapiens (Human)	317
Q86VW1	S22AG_HUMAN	Solute carrier family 22 member 16 (Carnitine transporter 2) (CT2) (Fly-like putative transporter 2) (FLIPT2) (Flipt 2) (Organic cation transporter OKB1) (Organic cation/carnitine transporter 6)	Homo sapiens (Human)	577
Q86XL3	ANKL2_HUMAN	Ankyrin repeat and LEM domain-containing protein 2 (LEM domain-containing protein 4)	Homo sapiens (Human)	938
Q86XQ3	CTSR3_HUMAN	Cation channel sperm-associated protein 3 (CatSper3) (Ca(v)-like protein) (One-repeat calcium channel-like protein)	Homo sapiens (Human)	398
Q86Y39	NDUAB_HUMAN	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 11 (Complex I-B14.7) (CI-B14.7) (NADH-ubiquinone oxidoreductase subunit B14.7)	Homo sapiens (Human)	141
Q86Y82	STX12_HUMAN	Syntaxin-12	Homo sapiens (Human)	276
Q86YC3	LRC33_HUMAN	Transforming growth factor beta activator LRRC33 (Leucine-rich repeat-containing protein 33) (Negative regulator of reactive oxygen species)	Homo sapiens (Human)	692
Q86YD3	TMM25_HUMAN	Transmembrane protein 25	Homo sapiens (Human)	366
Q86YL7	PDPN_HUMAN	Podoplanin (Aggrus) (Glycoprotein 36) (Gp36) (PA2.26 antigen) (T1-alpha) (T1A) [Cleaved into: 29kDa cytosolic podoplanin intracellular domain (PICD)]	Homo sapiens (Human)	162
Q86YT5	S13A5_HUMAN	Na(+)/citrate cotransporter (NaCT) (Sodium-coupled citrate transporter) (Sodium-dependent citrate transporter) (Solute carrier family 13 member 5)	Homo sapiens (Human)	568
Q86YW5	TRML1_HUMAN	Trem-like transcript 1 protein (TLT-1) (Triggering receptor expressed on myeloid cells-like protein 1)	Homo sapiens (Human)	311
Q8IUC8	GLT13_HUMAN	Polypeptide N-acetylgalactosaminyltransferase 13 (EC 2.4.1.41) (Polypeptide GalNAc transferase 13) (GalNAc-T13) (pp-GaNTase 13) (Protein-UDP acetylgalactosaminyltransferase 13) (UDP-GalNAc:polypeptide N-acetylgalactosaminyltransferase 13)	Homo sapiens (Human)	556
Q8IUH8	SPP2C_HUMAN	Signal peptide peptidase-like 2C (SPP-like 2C) (SPPL2c) (EC 3.4.23.-) (Intramembrane protease 5) (IMP-5)	Homo sapiens (Human)	684
Q8IVP5	FUND1_HUMAN	FUN14 domain-containing protein 1	Homo sapiens (Human)	155
Q8IWA4	MFN1_HUMAN	Mitofusin-1 (EC 3.6.5.-) (Fzo homolog) (Transmembrane GTPase MFN1)	Homo sapiens (Human)	741
Q8IWT1	SCN4B_HUMAN	Sodium channel regulatory subunit beta-4	Homo sapiens (Human)	228
Q8IWU4	ZNT8_HUMAN	Proton-coupled zinc antiporter SLC30A8 (Solute carrier family 30 member 8) (Zinc transporter 8) (ZnT-8)	Homo sapiens (Human)	369
Q8IXA5	SACA3_HUMAN	Sperm acrosome membrane-associated protein 3 (Cancer/testis antigen 54) (CT54) (Lysozyme-like acrosomal sperm-specific secretory protein ALLP-17) (Lysozyme-like protein 3) (Sperm lysozyme-like protein 1) (Sperm protein reactive with antisperm antibodies) (Sperm protein reactive with ASA) [Cleaved into: Sperm acrosome membrane-associated protein 3, membrane form; Sperm acrosome membrane-associated protein 3, processed form]	Homo sapiens (Human)	215
Q8IXB3	TARG1_HUMAN	Trafficking regulator of GLUT4 1 (Dispanin subfamily B member 1) (DSPB1) (Interferon-induced transmembrane domain-containing protein D3) (Protein located at seventeen-p-thirteen point three 1) (Tumor suppressor candidate 5)	Homo sapiens (Human)	177
Q8IXK2	GLT12_HUMAN	Polypeptide N-acetylgalactosaminyltransferase 12 (EC 2.4.1.41) (Polypeptide GalNAc transferase 12) (GalNAc-T12) (pp-GaNTase 12) (Protein-UDP acetylgalactosaminyltransferase 12) (UDP-GalNAc:polypeptide N-acetylgalactosaminyltransferase 12)	Homo sapiens (Human)	581
Q8IXU6	S35F2_HUMAN	Queuine/queuosine transporter SLC35F2 (Solute carrier family 35 member F2)	Homo sapiens (Human)	374
Q8IY17	PLPL6_HUMAN	Patatin-like phospholipase domain-containing protein 6 (EC 3.1.1.5) (Neuropathy target esterase)	Homo sapiens (Human)	1375
Q8IY95	TM192_HUMAN	Transmembrane protein 192	Homo sapiens (Human)	271
Q8IYJ0	PIANP_HUMAN	PILR alpha-associated neural protein (PILR-associating neural protein) (Paired immunoglobin-like type 2 receptor-associating neural protein)	Homo sapiens (Human)	282
Q8IYL9	GPR65_HUMAN	G-protein coupled receptor 65 (Psychosine receptor) (T-cell death-associated gene 8 protein)	Homo sapiens (Human)	337
Q8IYR6	TEFF1_HUMAN	Tomoregulin-1 (TR-1) (H7365) (Transmembrane protein with EGF-like and one follistatin-like domain)	Homo sapiens (Human)	380
Q8IYV9	IZUM1_HUMAN	Izumo sperm-egg fusion protein 1 (Oocyte binding/fusion factor) (OBF) (Sperm-specific protein izumo)	Homo sapiens (Human)	350
Q8IZF3	AGRF4_HUMAN	Adhesion G protein-coupled receptor F4 (G-protein coupled receptor 115) (G-protein coupled receptor PGR18)	Homo sapiens (Human)	695
Q8IZR5	CKLF4_HUMAN	CKLF-like MARVEL transmembrane domain-containing protein 4 (Chemokine-like factor superfamily member 4)	Homo sapiens (Human)	234
Q8J025	APCD1_HUMAN	Protein APCDD1 (Adenomatosis polyposis coli down-regulated 1 protein)	Homo sapiens (Human)	514
Q8N114	SHSA5_HUMAN	Protein shisa-5 (Putative NF-kappa-B-activating protein 120) (Scotin)	Homo sapiens (Human)	240
Q8N126	CADM3_HUMAN	Cell adhesion molecule 3 (Brain immunoglobulin receptor) (Immunoglobulin superfamily member 4B) (IgSF4B) (Nectin-like protein 1) (NECL-1) (Synaptic cell adhesion molecule 3) (SynCAM3) (TSLC1-like protein 1) (TSLL1)	Homo sapiens (Human)	398
Q8N138	ORML3_HUMAN	ORM1-like protein 3	Homo sapiens (Human)	153
Q8N139	ABCA6_HUMAN	ATP-binding cassette sub-family A member 6 (EC 7.6.2.-)	Homo sapiens (Human)	1617
Q8N1M1	BEST3_HUMAN	Bestrophin-3 (Vitelliform macular dystrophy 2-like protein 3)	Homo sapiens (Human)	668
Q8N2U9	S66A2_HUMAN	Solute carrier family 66 member 2 (PQ-loop repeat-containing protein 1)	Homo sapiens (Human)	271
Q8N4A0	GALT4_HUMAN	Polypeptide N-acetylgalactosaminyltransferase 4 (EC 2.4.1.41) (Polypeptide GalNAc transferase 4) (GalNAc-T4) (pp-GaNTase 4) (Protein-UDP acetylgalactosaminyltransferase 4) (UDP-GalNAc:polypeptide N-acetylgalactosaminyltransferase 4)	Homo sapiens (Human)	578
Q8N4F4	S22AO_HUMAN	Steroid transmembrane transporter SLC22A24 (Solute carrier family 22 member 24)	Homo sapiens (Human)	552
Q8N695	SC5A8_HUMAN	Sodium-coupled monocarboxylate transporter 1 (Apical iodide transporter) (Electrogenic sodium monocarboxylate cotransporter) (Sodium iodide-related cotransporter) (Solute carrier family 5 member 8)	Homo sapiens (Human)	610
Q8N6C5	IGSF1_HUMAN	Immunoglobulin superfamily member 1 (IgSF1) (Immunoglobulin-like domain-containing protein 1) (Inhibin-binding protein) (InhBP) (Pituitary gland-specific factor 2) (p120)	Homo sapiens (Human)	1336
Q8N6D2	RN182_HUMAN	E3 ubiquitin-protein ligase RNF182 (EC 2.3.2.27) (RING finger protein 182) (RING-type E3 ubiquitin transferase RNF182)	Homo sapiens (Human)	247
Q8N6L0	KASH5_HUMAN	Protein KASH5 (Coiled-coil domain-containing protein 155) (KASH domain-containing protein 5)	Homo sapiens (Human)	562
Q8N6R1	SERP2_HUMAN	Stress-associated endoplasmic reticulum protein 2 (Ribosome-associated membrane protein RAMP4-2)	Homo sapiens (Human)	65
Q8N6U8	GP161_HUMAN	G-protein coupled receptor 161 (G-protein coupled receptor RE2)	Homo sapiens (Human)	529
Q8N9I5	FADS6_HUMAN	Fatty acid desaturase 6 (EC 1.14.19.-)	Homo sapiens (Human)	368
Q8N9M5	TM102_HUMAN	Transmembrane protein 102 (Common beta-chain associated protein) (CBAP)	Homo sapiens (Human)	508
Q8NAN2	MIGA1_HUMAN	Mitoguardin 1 (Protein FAM73A)	Homo sapiens (Human)	632
Q8NB59	SYT14_HUMAN	Synaptotagmin-14 (Synaptotagmin XIV) (SytXIV)	Homo sapiens (Human)	555
Q8NBM4	UBAC2_HUMAN	Ubiquitin-associated domain-containing protein 2 (UBA domain-containing protein 2) (Phosphoglycerate dehydrogenase-like protein 1)	Homo sapiens (Human)	344
Q8NBQ7	AQP11_HUMAN	Aquaporin-11 (AQP-11)	Homo sapiens (Human)	271
Q8NBU5	ATAD1_HUMAN	Outer mitochondrial transmembrane helix translocase (EC 7.4.2.-) (ATPase family AAA domain-containing protein 1) (hATAD1) (Thorase)	Homo sapiens (Human)	361
Q8NC44	RETR2_HUMAN	Reticulophagy regulator 2	Homo sapiens (Human)	543
Q8NCK7	MOT11_HUMAN	Monocarboxylate transporter 11 (MCT 11) (Solute carrier family 16 member 11)	Homo sapiens (Human)	447
Q8NCM2	KCNH5_HUMAN	Voltage-gated delayed rectifier potassium channel KCNH5 (Ether-a-go-go potassium channel 2) (hEAG2) (Potassium voltage-gated channel subfamily H member 5) (Voltage-gated potassium channel subunit Kv10.2)	Homo sapiens (Human)	988
Q8NCR0	B3GL2_HUMAN	UDP-GalNAc:beta-1,3-N-acetylgalactosaminyltransferase 2 (Beta-1,3-GalNAc-T2) (EC 2.4.1.313) (Beta-1,3-N-acetylgalactosaminyltransferase II)	Homo sapiens (Human)	500
Q8NCU8	MTLN_HUMAN	Mitoregulin (Micropeptide in mitochondria) (Micropeptide regulator of beta-oxidation) (Small integral membrane protein 37) (lncRNA-encoded micropeptide)	Homo sapiens (Human)	56
Q8NCW6	GLT11_HUMAN	Polypeptide N-acetylgalactosaminyltransferase 11 (EC 2.4.1.41) (Polypeptide GalNAc transferase 11) (GalNAc-T11) (pp-GaNTase 11) (Protein-UDP acetylgalactosaminyltransferase 11) (UDP-GalNAc:polypeptide N-acetylgalactosaminyltransferase 11)	Homo sapiens (Human)	608
Q8NDV1	SIA7C_HUMAN	Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 3 (EC 2.4.3.7) (GalNAc alpha-2,6-sialyltransferase III) (ST6GalNAc III) (ST6GalNAcIII) (STY) (Sialyltransferase 7C) (SIAT7-C)	Homo sapiens (Human)	305
Q8NER1	TRPV1_HUMAN	Transient receptor potential cation channel subfamily V member 1 (TrpV1) (Capsaicin receptor) (Osm-9-like TRP channel 1) (OTRPC1) (Vanilloid receptor 1)	Homo sapiens (Human)	839
Q8NET5	NFAM1_HUMAN	NFAT activation molecule 1 (Calcineurin/NFAT-activating ITAM-containing protein) (NFAT-activating protein with ITAM motif 1)	Homo sapiens (Human)	270
Q8NFQ8	TOIP2_HUMAN	Torsin-1A-interacting protein 2 (Lumenal domain-like LAP1)	Homo sapiens (Human)	470
Q8NFT8	DNER_HUMAN	Delta and Notch-like epidermal growth factor-related receptor	Homo sapiens (Human)	737
Q8NHC4	O10J5_HUMAN	Olfactory receptor 10J5 (Olfactory receptor OR1-28)	Homo sapiens (Human)	309
Q8NHH9	ATLA2_HUMAN	Atlastin-2 (ATL-2) (EC 3.6.5.-) (ADP-ribosylation factor-like protein 6-interacting protein 2)	Homo sapiens (Human)	583
Q8NHL6	LIRB1_HUMAN	Leukocyte immunoglobulin-like receptor subfamily B member 1 (LIR-1) (Leukocyte immunoglobulin-like receptor 1) (CD85 antigen-like family member J) (Immunoglobulin-like transcript 2) (ILT-2) (Monocyte/macrophage immunoglobulin-like receptor 7) (MIR-7) (CD antigen CD85j)	Homo sapiens (Human)	650
Q8TAX9	GSDMB_HUMAN	Gasdermin-B (Gasdermin-like protein) [Cleaved into: Gasdermin-B, N-terminal (GSDMB-NT) (p30); Gasdermin-B, C-terminal (GSDMB-CT) (p16)]	Homo sapiens (Human)	416
Q8TAZ6	CKLF2_HUMAN	CKLF-like MARVEL transmembrane domain-containing protein 2 (Chemokine-like factor superfamily member 2)	Homo sapiens (Human)	248
Q8TBG9	SYNPR_HUMAN	Synaptoporin	Homo sapiens (Human)	265
Q8TC36	SUN5_HUMAN	SUN domain-containing protein 5 (Sad1 and UNC84 domain-containing protein 5) (Sperm-associated antigen 4-like protein) (Testis and spermatogenesis-related gene 4 protein)	Homo sapiens (Human)	379
