Entry	Entry Name	Protein names	Organism	Length
Q7XA73	TIF4A_ARATH	Protein TIFY 4A (Protein PEAPOD 1)	Arabidopsis thaliana (Mouse-ear cress)	313
Q7XJ60	EB1A_ARATH	Microtubule-associated protein RP/EB family member 1A (APC-binding protein EB1A) (End-binding protein 1A) (AtEB1A) (Protein ATEB1 homolog 2) (AtEB1H2)	Arabidopsis thaliana (Mouse-ear cress)	276
Q7XJR9	CDPKG_ARATH	Calcium-dependent protein kinase 16 (EC 2.7.11.1)	Arabidopsis thaliana (Mouse-ear cress)	571
Q7XXN8	DVL16_ARATH	Small polypeptide DEVIL 16 (Small polypeptide ROTUNDIFOLIA 4) (Small polypeptide ROT-FOUR)	Arabidopsis thaliana (Mouse-ear cress)	53
Q7Y1C4	BRC2B_ARATH	Protein BREAST CANCER SUSCEPTIBILITY 2 homolog B (AtBRCA2B)	Arabidopsis thaliana (Mouse-ear cress)	1155
Q84J37	LAC15_ARATH	Laccase-15 (EC 1.10.3.2) (Benzenediol:oxygen oxidoreductase 15) (Diphenol oxidase 15) (Protein TRANSPARENT TESTA 10) (Urishiol oxidase 15)	Arabidopsis thaliana (Mouse-ear cress)	565
Q84J95	GASA5_ARATH	Gibberellin-regulated protein 5 (GAST1 protein homolog 5)	Arabidopsis thaliana (Mouse-ear cress)	97
Q84JZ6	MORF3_ARATH	Multiple organellar RNA editing factor 3, mitochondrial (RNA editing-interacting protein 3)	Arabidopsis thaliana (Mouse-ear cress)	244
Q84L31	RD23C_ARATH	Ubiquitin receptor RAD23c (AtRAD23c) (Putative DNA repair protein RAD23-3) (RAD23-like protein 3) (AtRAD23-3)	Arabidopsis thaliana (Mouse-ear cress)	419
Q84LH3	WEX_ARATH	3'-5' exonuclease (EC 3.1.-.-) (Werner Syndrome-like exonuclease)	Arabidopsis thaliana (Mouse-ear cress)	288
Q84TH9	NLP7_ARATH	Protein NLP7 (AtNLP7) (NIN-like protein 7) (Nodule inception protein-like protein 7)	Arabidopsis thaliana (Mouse-ear cress)	959
Q84VZ1	FHY1C_ARATH	Flavin mononucleotide hydrolase 1, chloroplatic (AtcpFHy1) (EC 3.1.3.102) (5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase) (AtcpFHy1/PyrP1) (EC 3.1.3.104) (5-amino-6-ribitylamino-2,4(1H,3H)-pyrimidinedione 5'-phosphate phosphatase) (ARPP phosphatase)	Arabidopsis thaliana (Mouse-ear cress)	245
Q84W65	SUFE1_ARATH	SufE-like protein 1, chloroplastic/mitochondrial (Chloroplastic SufE) (CpSufE) (Protein EMBRYO DEFECTIVE 1374) (Protein SULFUR E) (AtSUFE) (Protein SULFUR E 1) (AtSUFE1)	Arabidopsis thaliana (Mouse-ear cress)	371
Q84WN3	SWT17_ARATH	Bidirectional sugar transporter SWEET17 (AtSWEET17) (Protein SUGARS WILL EVENTUALLY BE EXPORTED TRANSPORTERS 17)	Arabidopsis thaliana (Mouse-ear cress)	241
Q84WU6	ARFQ_ARATH	Auxin response factor 17	Arabidopsis thaliana (Mouse-ear cress)	585
Q84WW3	VIP2L_ARATH	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase VIP2 (EC 2.7.4.24) (Protein VIP HOMOLOG 1) (VIP1 homolog protein 2) (Arabidopsis homolog protein of yeast VIP1 2) (AtVIP2)	Arabidopsis thaliana (Mouse-ear cress)	1049
Q8GS60	HCAR_ARATH	7-hydroxymethyl chlorophyll a reductase, chloroplastic (EC 1.17.7.2)	Arabidopsis thaliana (Mouse-ear cress)	462
Q8GSA7	CMTA3_ARATH	Calmodulin-binding transcription activator 3 (AtCAMTA3) (Ethylene-induced calmodulin-binding protein 1) (EICBP1) (Ethylene-induced calmodulin-binding protein a) (EICBP.a) (Protein SAR-DEFICIENT 3) (Signal-responsive protein 1) (AtSR1)	Arabidopsis thaliana (Mouse-ear cress)	1032
Q8GTY0	EF1A4_ARATH	Elongation factor 1-alpha 4 (EF-1-alpha 4) (eEF-1A4)	Arabidopsis thaliana (Mouse-ear cress)	449
Q8GUM3	AAP5_ARATH	Amino acid permease 5 (Amino acid transporter AAP5)	Arabidopsis thaliana (Mouse-ear cress)	480
Q8GUN2	HINT1_ARATH	Adenylylsulfatase HINT1 (EC 3.6.2.1) (HIS triad family protein 3) (Histidine triad nucleotide-binding protein 1)	Arabidopsis thaliana (Mouse-ear cress)	147
Q8GV50	PLA2D_ARATH	Phospholipase A2-delta (EC 3.1.1.4) (Secretory phospholipase A2-delta) (AtsPLA2-delta)	Arabidopsis thaliana (Mouse-ear cress)	191
Q8GWA1	NDA1_ARATH	Internal alternative NAD(P)H-ubiquinone oxidoreductase A1, mitochondrial (EC 1.6.5.9) (Internal alternative NADH dehydrogenase NDA1) (Internal non-phosphorylating NAD(P)H dehydrogenase 1) (AtNDI1) (NADH:ubiquinone reductase (non-electrogenic) NDA1)	Arabidopsis thaliana (Mouse-ear cress)	510
Q8GWA2	MOC1_ARATH	Holliday junction resolvase MOC1, chloroplastic (EC 3.1.21.10) (Protein MONOKARYOTIC CHLOROPLAST 1) (AtMOC1)	Arabidopsis thaliana (Mouse-ear cress)	273
Q8GWH3	OS9_ARATH	Protein OS-9 homolog (AtOS9) (Protein EMS-MUTAGENIZED BRI1 SUPPRESSOR 6)	Arabidopsis thaliana (Mouse-ear cress)	282
Q8GX72	S403_ARATH	Protein S40-3 (AtS40-3)	Arabidopsis thaliana (Mouse-ear cress)	106
Q8GXW1	RGL2_ARATH	DELLA protein RGL2 (GRAS family protein 15) (AtGRAS-15) (RGA-like protein 2) (Scarecrow-like protein 19) (AtSCL19)	Arabidopsis thaliana (Mouse-ear cress)	547
Q8GYA4	CRK10_ARATH	Cysteine-rich receptor-like protein kinase 10 (Cysteine-rich RLK10) (EC 2.7.11.-) (Receptor-like protein kinase 4)	Arabidopsis thaliana (Mouse-ear cress)	669
Q8GYH7	NSE2_ARATH	E3 SUMO-protein ligase MMS21 (EC 2.3.2.-) (E3 SUMO-protein transferase MMS21) (MMS21 homolog) (AtMMS21) (Protein HIGH PLOIDY 2)	Arabidopsis thaliana (Mouse-ear cress)	249
Q8GYY1	HSFA3_ARATH	Heat stress transcription factor A-3 (AtHsfA3) (AtHsf-17)	Arabidopsis thaliana (Mouse-ear cress)	412
Q8GZ29	GH315_ARATH	Indole-3-acetic acid-amido synthetase GH3.15 (EC 6.3.2.-) (Auxin-responsive GH3-like protein 15) (AtGH3-15) (Protein GRETCHEN HAGEN 3.15)	Arabidopsis thaliana (Mouse-ear cress)	595
Q8GZ38	UNE10_ARATH	Transcription factor UNE10 (Basic helix-loop-helix protein 16) (AtbHLH16) (bHLH 16) (Phytochrome-interacting factor 8) (Protein UNFERTILIZED EMBRYO SAC 10) (Transcription factor EN 108) (bHLH transcription factor bHLH016)	Arabidopsis thaliana (Mouse-ear cress)	399
Q8H0T5	ERF73_ARATH	Ethylene-responsive transcription factor ERF073 (AtERF73) (Protein HYPOXIA RESPONSIVE ERF 1)	Arabidopsis thaliana (Mouse-ear cress)	262
Q8H0T9	KTN84_ARATH	Katanin p80 WD40 repeat-containing subunit B1 homolog KTN80.4	Arabidopsis thaliana (Mouse-ear cress)	837
Q8H0U4	TNPO1_ARATH	Transportin-1 (AtTRN1) (Importin beta-2) (Karyopherin beta-2)	Arabidopsis thaliana (Mouse-ear cress)	891
Q8H0U8	RH42_ARATH	DEAD-box ATP-dependent RNA helicase 42 (EC 3.6.4.13) (DEAD-box RNA helicase RCF1) (REGULATOR OF CBF GENE EXPRESSION 1)	Arabidopsis thaliana (Mouse-ear cress)	1166
Q8H0V5	OCP3_ARATH	Protein OVEREXPRESSOR OF CATIONIC PEROXIDASE 3	Arabidopsis thaliana (Mouse-ear cress)	354
Q8H0X6	CYT6_ARATH	Cysteine proteinase inhibitor 6 (AtCYS-6) (PIP-M) (PRLI-interacting factor M)	Arabidopsis thaliana (Mouse-ear cress)	234
Q8H110	XCT_ARATH	Protein XAP5 CIRCADIAN TIMEKEEPER	Arabidopsis thaliana (Mouse-ear cress)	337
Q8H191	PAO4_ARATH	Probable polyamine oxidase 4 (AtPAO4) (EC 1.5.3.16) (Amine oxidase 2)	Arabidopsis thaliana (Mouse-ear cress)	497
Q8H1D9	TYDP1_ARATH	Tyrosyl-DNA phosphodiesterase 1 (AtTDP) (Tyr-DNA phosphodiesterase 1) (EC 3.1.4.-)	Arabidopsis thaliana (Mouse-ear cress)	605
Q8H1G6	CARK7_ARATH	Protein CYTOSOLIC ABA RECEPTOR KINASE 7 (EC 2.7.10.-) (PTI1-like tyrosine-protein kinase 1) (Pto-interacting protein 1-1) (PTI1-1) (Receptor-like cytoplasmic kinase CARK7) (RLCK CARK7)	Arabidopsis thaliana (Mouse-ear cress)	361
Q8H1Q2	NBP35_ARATH	Cytosolic Fe-S cluster assembly factor NBP35 (Nucleotide binding protein 35) (AtNBP35)	Arabidopsis thaliana (Mouse-ear cress)	350
Q8L3X8	SRC30_ARATH	Serine/arginine-rich SC35-like splicing factor SCL30 (At-SCL30) (AtSCL30) (SC35-like splicing factor 30) (Serine/arginine-rich splicing factor 30)	Arabidopsis thaliana (Mouse-ear cress)	262
Q8L4R0	TGD1_ARATH	Protein TRIGALACTOSYLDIACYLGLYCEROL 1, chloroplastic (ABC transporter I family member 14) (ABC transporter ABCI.14) (AtABCI14)	Arabidopsis thaliana (Mouse-ear cress)	350
Q8L500	APRR9_ARATH	Two-component response regulator-like APRR9 (Pseudo-response regulator 9)	Arabidopsis thaliana (Mouse-ear cress)	468
Q8L5Y9	PANK2_ARATH	Pantothenate kinase 2 (AtPANK2) (Pantothenic acid kinase 2) [Includes: Pantothenate kinase (EC 2.7.1.33); 4'-phosphopantetheine phosphatase (EC 3.1.3.-)]	Arabidopsis thaliana (Mouse-ear cress)	901
Q8L774	SLP1_ARATH	Shewanella-like protein phosphatase 1 (AtSLP1) (EC 3.1.-.-)	Arabidopsis thaliana (Mouse-ear cress)	389
Q8L785	SYGM2_ARATH	Glycine--tRNA ligase, chloroplastic/mitochondrial 2 (EC 6.1.1.14) (Glycyl-tRNA synthetase 2) (GlyRS-2) (Protein EMBRYO-DEFECTIVE-DEVELOPMENT 1)	Arabidopsis thaliana (Mouse-ear cress)	1067
Q8L7C8	RWA1_ARATH	Protein REDUCED WALL ACETYLATION 1 (EC 2.3.1.-)	Arabidopsis thaliana (Mouse-ear cress)	540
Q8L7G0	ARFA_ARATH	Auxin response factor 1	Arabidopsis thaliana (Mouse-ear cress)	665
Q8L8Q7	COBL2_ARATH	COBRA-like protein 2	Arabidopsis thaliana (Mouse-ear cress)	441
Q8L981	APC13_ARATH	Anaphase-promoting complex subunit 13 (Protein BONSAI)	Arabidopsis thaliana (Mouse-ear cress)	63
Q8L9J7	SWET1_ARATH	Bidirectional sugar transporter SWEET1 (AtSWEET1) (Protein SUGARS WILL EVENTUALLY BE EXPORTED TRANSPORTERS 1)	Arabidopsis thaliana (Mouse-ear cress)	247
Q8LB02	SDHB2_ARATH	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit 2, mitochondrial (EC 1.3.5.1) (Iron-sulfur subunit of complex II) (Ip)	Arabidopsis thaliana (Mouse-ear cress)	280
Q8LB08	ADT4_ARATH	ADP/ATP translocase ER-ANT1 (ADP,ATP carrier protein ER-ANT1) (Endoplasmic reticulum-adenine nucleotide transporter 1) (ER-ANT1)	Arabidopsis thaliana (Mouse-ear cress)	306
Q8LB10	CLPR4_ARATH	ATP-dependent Clp protease proteolytic subunit-related protein 4, chloroplastic (ClpR4) (Protein HAPPY ON NORFLURAZON 5)	Arabidopsis thaliana (Mouse-ear cress)	305
Q8LB47	MGE2_ARATH	GrpE protein homolog 2, mitochondrial	Arabidopsis thaliana (Mouse-ear cress)	327
Q8LBI1	RL51_ARATH	Large ribosomal subunit protein uL18z (60S ribosomal protein L5-1) (Ribosomal protein L5 A) (Protein ASYMMETRIC LEAVES1/2 ENHANCER 6) (Protein OLIGOCELLULA 5) (Protein PIGGYBACK 3)	Arabidopsis thaliana (Mouse-ear cress)	301
Q8LC03	ATB13_ARATH	Homeobox-leucine zipper protein ATHB-13 (HD-ZIP protein ATHB-13) (Homeodomain transcription factor ATHB-13)	Arabidopsis thaliana (Mouse-ear cress)	294
Q8LC45	XTH33_ARATH	Probable xyloglucan endotransglucosylase/hydrolase protein 33 (At-XTH33) (XTH-33) (EC 2.4.1.207)	Arabidopsis thaliana (Mouse-ear cress)	310
Q8LDL0	HHL1_ARATH	Protein HHL1, chloroplastic (Hypersensitive to high light 1)	Arabidopsis thaliana (Mouse-ear cress)	231
Q8LEA8	EID1_ARATH	Phytochrome A-associated F-box protein (Empfindlicher im dunkelroten Licht protein 1)	Arabidopsis thaliana (Mouse-ear cress)	336
Q8LET2	NUD11_ARATH	Nudix hydrolase 11 (AtNUDT11) (EC 3.6.1.-) (Coenzyme A diphosphatase NUDT11)	Arabidopsis thaliana (Mouse-ear cress)	222
Q8LF21	DRP1C_ARATH	Phragmoplastin DRP1C (EC 3.6.5.-) (Dynamin-like protein 1C) (Dynamin-like protein 5) (Dynamin-like protein DLP1) (Dynamin-related protein 1C) (AtDRP1C)	Arabidopsis thaliana (Mouse-ear cress)	614
Q8LF36	2A5T_ARATH	Serine/threonine protein phosphatase 2A 57 kDa regulatory subunit B' theta isoform (AtB' theta) (PP2A, B' subunit, theta isoform)	Arabidopsis thaliana (Mouse-ear cress)	492
Q8LF80	CKB21_ARATH	Cyclin-dependent kinase B2-1 (CDKB2;1) (EC 2.7.11.22) (EC 2.7.11.23)	Arabidopsis thaliana (Mouse-ear cress)	313
Q8LFD3	ATB23_ARATH	Homeobox-leucine zipper protein ATHB-23 (HD-ZIP protein ATHB-23) (Homeodomain transcription factor ATHB-23)	Arabidopsis thaliana (Mouse-ear cress)	255
Q8LFL8	LSM1B_ARATH	Sm-like protein LSM1B (AtLSM1b)	Arabidopsis thaliana (Mouse-ear cress)	128
Q8LGI3	ARC2A_ARATH	Actin-related protein 2/3 complex subunit 2A (Actin-related protein C2A) (Arp2/3 complex 34 kDa subunit) (p34-ARC) (Protein DISTORTED TRICHOMES 2)	Arabidopsis thaliana (Mouse-ear cress)	318
Q8LGS1	MARD1_ARATH	Protein MARD1 (FCS-Like Zinc finger 9) (Mediator of ABA-regulated dormancy1) (Senescence-associated protein SAG102)	Arabidopsis thaliana (Mouse-ear cress)	263
Q8LK56	DME_ARATH	Transcriptional activator DEMETER (EC 3.2.2.-) (DNA glycosylase-related protein DME)	Arabidopsis thaliana (Mouse-ear cress)	1987
Q8RUW5	SCP8_ARATH	Serine carboxypeptidase-like 8 (Protein SINAPOYLGLUCOSE ACCUMULATOR 1) (Sinapoylglucose--malate O-sinapoyltransferase) (SMT) (EC 2.3.1.92) (Sinapoylglucose--sinapoylglucose O-sinapoyltransferase) (EC 2.3.1.103)	Arabidopsis thaliana (Mouse-ear cress)	433
Q8RVQ9	CENH3_ARATH	Histone H3-like centromeric protein CENH3 (Centromeric histone CENH3) (Centromeric histone H3) (Histone H3-like centromeric protein HTR12)	Arabidopsis thaliana (Mouse-ear cress)	178
Q8RW90	FAH_ARATH	Fumarylacetoacetase (EC 3.7.1.2) (Fumarylacetoacetate hydrolase) (AtFAH) (Protein SHORT-DAY SENSITIVE CELL DEATH 1)	Arabidopsis thaliana (Mouse-ear cress)	421
Q8RW96	2A5G_ARATH	Serine/threonine protein phosphatase 2A 59 kDa regulatory subunit B' gamma isoform (AtB' gamma) (PP2A, B' subunit, gamma isoform)	Arabidopsis thaliana (Mouse-ear cress)	522
Q8RWG2	CF107_ARATH	Protein high chlorophyll fluorescent 107	Arabidopsis thaliana (Mouse-ear cress)	652
Q8RWI0	FLAP1_ARATH	FLUCTUATING-LIGHT-ACCLIMATION protein 1, chloroplastic	Arabidopsis thaliana (Mouse-ear cress)	391
Q8RWN5	RZ1C_ARATH	Glycine-rich RNA-binding protein RZ1C (AtRZ-1C)	Arabidopsis thaliana (Mouse-ear cress)	310
Q8RWQ8	FBX14_ARATH	F-box protein FBX14 (Transport inhibitor response 1-like protein) (TIR1-like protein)	Arabidopsis thaliana (Mouse-ear cress)	623
Q8RWV0	TKTC1_ARATH	Transketolase-1, chloroplastic (TK) (EC 2.2.1.1)	Arabidopsis thaliana (Mouse-ear cress)	741
Q8RWV8	U1165_ARATH	U11/U12 small nuclear ribonucleoprotein 65 kDa protein (U11/U12 snRNP 65 kDa protein) (U11/U12-65K)	Arabidopsis thaliana (Mouse-ear cress)	442
Q8RWX4	KOC1_ARATH	Protein KINASE OF THE OUTER CHLOROPLAST MEMBRANE 1 (EC 2.7.11.1)	Arabidopsis thaliana (Mouse-ear cress)	611
Q8RX78	UBN1_ARATH	Ubinuclein-1 (AtUBN1) (Ubiquitously expressed nuclear protein 1)	Arabidopsis thaliana (Mouse-ear cress)	684
Q8RX88	FACE1_ARATH	CAAX prenyl protease 1 homolog (EC 3.4.24.84) (Farnesylated proteins-converting enzyme 1) (AtFACE-1) (FACE-1) (Prenyl protein-specific endoprotease 1) (Zinc metalloproteinase Ste24 homolog) (AtSTE24)	Arabidopsis thaliana (Mouse-ear cress)	424
Q8RXD4	BRCA1_ARATH	Protein BREAST CANCER SUSCEPTIBILITY 1 homolog (AtBRCA1)	Arabidopsis thaliana (Mouse-ear cress)	941
Q8RXD6	BRE1A_ARATH	E3 ubiquitin-protein ligase BRE1-like 1 (AtBRE1) (EC 2.3.2.27) (Protein HISTONE MONOUBIQUITINATION 1) (AtHUB1) (Protein REDUCED DORMANCY 4) (RING-type E3 ubiquitin transferase BRE1-like 1)	Arabidopsis thaliana (Mouse-ear cress)	878
Q8RXD9	DPE2_ARATH	4-alpha-glucanotransferase DPE2 (EC 2.4.1.25) (Amylomaltase) (Disproportionating enzyme) (D-enzyme) (Protein DISPROPORTIONATING ENZYME 2)	Arabidopsis thaliana (Mouse-ear cress)	955
Q8RXK6	RH8_ARATH	DEAD-box ATP-dependent RNA helicase 8 (EC 3.6.4.13)	Arabidopsis thaliana (Mouse-ear cress)	505
Q8RXU4	THA1_ARATH	Low-specificity L-threonine aldolase 1 (EC 4.1.2.48) (Threonine aldolase 1)	Arabidopsis thaliana (Mouse-ear cress)	358
Q8RY18	TRF1A_ARATH	TNF receptor-associated factor homolog 1a (MATH domain-containing protein At5g43560) (Protein MUTANT SNC1-ENHANCING 14)	Arabidopsis thaliana (Mouse-ear cress)	1055
Q8RYC6	IAA32_ARATH	Auxin-responsive protein IAA32 (Indoleacetic acid-induced protein 32)	Arabidopsis thaliana (Mouse-ear cress)	191
Q8S2W4	AGP23_ARATH	Arabinogalactan protein 23 (AtAGP23) (Arabinogalactan peptide 23) (AG-peptide 23)	Arabidopsis thaliana (Mouse-ear cress)	61
Q8S396	NHX5_ARATH	Sodium/hydrogen exchanger 5 (Na(+)/H(+) exchanger 5) (NHE-5)	Arabidopsis thaliana (Mouse-ear cress)	521
Q8S3D5	LRL2_ARATH	Transcription factor LRL2 (Basic helix-loop-helix protein 69) (AtbHLH69) (bHLH 69) (Protein DEFECTIVE REGION OF POLLEN 2) (Protein LJRHL1- LIKE 2) (AtLRL2) (Transcription factor EN 94) (Transcription factor bHLH69) (bHLH transcription factor bHLH069)	Arabidopsis thaliana (Mouse-ear cress)	310
Q8S3U9	SEC5A_ARATH	Exocyst complex component SEC5A (AtSec5a) (Exocyst complex component 2)	Arabidopsis thaliana (Mouse-ear cress)	1090
Q8S403	PHO1_ARATH	Phosphate transporter PHO1 (Protein PHO1) (AtPHO1)	Arabidopsis thaliana (Mouse-ear cress)	782
Q8S4F6	SQD2_ARATH	Sulfoquinovosyl transferase SQD2 (EC 2.4.1.-) (Protein SULFOQUINOVOSYLDIACYLGLYCEROL 2) (Sulfolipid synthase SQD2) (UDP-sulfoquinovose: diacylglycerol alpha-sulfoquinovosyltransferase SQD2)	Arabidopsis thaliana (Mouse-ear cress)	510
Q8S8I4	EPF1_ARATH	Protein EPIDERMAL PATTERNING FACTOR 1 [Cleaved into: MEPF1]	Arabidopsis thaliana (Mouse-ear cress)	104
Q8S8K8	CV_ARATH	Protein CHLOROPLAST VESICULATION	Arabidopsis thaliana (Mouse-ear cress)	152
